1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
 10321	 1.48975	 0.29272	 3.10695	 4.44648	 2.90712	 2.11564	 0.68198	-0.01691	 2.91450	-0.00333	 4.42783	 0.50160	 1.93711	 0.63659	 0.82022	 0.44605	 0.08824	 0.30000	 0.69309	 0.16381	 0.76372	-0.13943	 3.14271	 0.21343	-0.22511	-0.88845	 1.18058	-0.31585	-0.99027	-1.17784	 0.12744	-0.75906	 4.49821	 1.77235	 4.64607	-1.82850	NULL
 10322	 1.48975	 0.29272	 3.10695	 4.44648	 2.87688	 2.12699	 0.66352	-0.01038	 2.89913	-0.00351	 4.42783	 0.50160	 1.93030	 0.63313	 0.80954	 0.44383	 0.07478	 0.29674	 0.68222	 0.16004	 0.75466	-0.14017	 3.12781	 0.21292	-0.25725	-0.89232	 1.18058	-0.31585	-1.01750	-1.16761	 0.12393	-0.77257	 4.49448	 1.77184	 4.64607	-1.82850	NULL
 10323	 1.48975	 0.29272	 3.10695	 4.44648	 2.87688	 2.12699	 0.62927	-0.02084	 2.86278	 0.00417	 4.40189	 0.50064	 1.90846	 0.62807	 0.78821	 0.43934	 0.04503	 0.29057	 0.65895	 0.15306	 0.73395	-0.14473	 3.09804	 0.21189	-0.29006	-0.91185	 1.13735	-0.35718	-1.05376	-1.17333	 0.08885	-0.75980	 4.48888	 1.76813	 4.64607	-1.82850	NULL
 10324	 1.52001	 0.28136	 3.09367	 4.42511	 2.89724	 2.09788	 0.59241	-0.00781	 2.84744	 0.00398	 4.37599	 0.49967	 1.89542	 0.62696	 0.77605	 0.43678	 0.02874	 0.28769	 0.64534	 0.14974	 0.71846	-0.14313	 3.08316	 0.21138	-0.30645	-0.92159	 1.13735	-0.35718	-1.08092	-1.16313	 0.08885	-0.75980	 4.48151	 1.76709	 4.64607	-1.82850	NULL
 10325	 1.53280	 0.26307	 3.09367	 4.42511	 2.89724	 2.09788	 0.55562	 0.00520	 2.81681	 0.00357	 4.35010	 0.49871	 1.86627	 0.62586	 0.75090	 0.43287	-0.00493	 0.28163	 0.61776	 0.14377	 0.69329	-0.14806	 3.07367	 0.20317	-0.35475	-0.93518	 1.14275	-0.41599	-1.09897	-1.19494	 0.06784	-0.76692	 4.47228	 1.76283	 4.64607	-1.82850	NULL
 10326	 1.53280	 0.26307	 3.09367	 4.42511	 2.89724	 2.09788	 0.53994	-0.01179	 2.80152	 0.00336	 4.36011	 0.48428	 1.85439	 0.62311	 0.73558	 0.43238	-0.02339	 0.27819	 0.60257	 0.14102	 0.67975	-0.14917	 3.05882	 0.20264	-0.37106	-0.94490	 1.09423	-0.39832	-1.12605	-1.18477	 0.08187	-0.78679	 4.46480	 1.76183	 4.43891	-1.74697	NULL
 10327	 1.53280	 0.26307	 3.05609	 4.43840	 2.88734	 2.08017	 0.52428	-0.02877	 2.78623	 0.00315	 4.32428	 0.49773	 1.82840	 0.62085	 0.71048	 0.42847	-0.05853	 0.27069	 0.57740	 0.13694	 0.65270	-0.15140	 3.02917	 0.20161	-0.41915	-0.95848	 1.04580	-0.38069	-1.16206	-1.19050	 0.04686	-0.77404	 4.44255	 1.76467	 4.43891	-1.74697	NULL
 10328	 1.53280	 0.26307	 3.04287	 4.41707	 2.88734	 2.08017	 0.50594	-0.02228	 2.77097	 0.00294	 4.29849	 0.49675	 1.81739	 0.62019	 0.70375	 0.42565	-0.07076	 0.26770	 0.57080	 0.13764	 0.64371	-0.15215	 3.02917	 0.20161	-0.45021	-0.94682	 1.04580	-0.38069	-1.17104	-1.20636	 0.04338	-0.78751	 4.43881	 1.76417	 4.43891	-1.74697	NULL
 10329	 1.52001	 0.28136	 3.04287	 4.41707	 2.88734	 2.08017	 0.52428	-0.02877	 2.77097	 0.00294	 4.29849	 0.49675	 1.81739	 0.62019	 0.70760	 0.42510	-0.06440	 0.26605	 0.58751	 0.14691	 0.64371	-0.15215	 3.02917	 0.20161	-0.41844	-0.94294	 1.04580	-0.38069	-1.16206	-1.19050	 0.04338	-0.78751	 4.41849	 1.76424	 4.23224	-1.66562	NULL
 10330	 1.52001	 0.28136	 3.04287	 4.41707	 2.88734	 2.08017	 0.55831	-0.01829	 2.77097	 0.00294	 4.32428	 0.49773	 1.83119	 0.62342	 0.72662	 0.42773	-0.03864	 0.27020	 0.61478	 0.15678	 0.65531	-0.14833	 3.02382	 0.20929	-0.35475	-0.93518	 1.09423	-0.39832	-1.14413	-1.15870	 0.04338	-0.78751	 4.41290	 1.76052	 4.48638	-2.03055	NULL
 10331	 1.48975	 0.29272	 3.05609	 4.43840	 2.88734	 2.08017	 0.64505	-0.00384	 2.79588	 0.01143	 4.37599	 0.49967	 1.88858	 0.63674	 0.79751	 0.43852	 0.06476	 0.28679	 0.70059	 0.18297	 0.71272	-0.13498	 3.06832	 0.21086	-0.19292	-0.88458	 1.19134	-0.43368	-1.02660	-1.12546	 0.08187	-0.78679	 4.40567	 1.74759	 4.48638	-2.03055	NULL
 10332	 1.48975	 0.29272	 3.09367	 4.42511	 2.86702	 2.10923	 0.71637	-0.00646	 2.82648	 0.01185	 4.39186	 0.51510	 1.92828	 0.64593	 0.84174	 0.44780	 0.13128	 0.29861	 0.75126	 0.19666	 0.75412	-0.12584	 3.11291	 0.21241	-0.09440	-0.84149	 1.23478	-0.39265	-0.97209	-1.08763	 0.09938	-0.79316	 4.40758	 1.73895	 4.48638	-2.03055	NULL
 10333	 1.48975	 0.29272	 3.10695	 4.44648	 2.89724	 2.09788	 0.84113	-0.00526	 2.89753	 0.02094	 4.48574	 0.53347	 2.01507	 0.66409	 0.93205	 0.46669	 0.26321	 0.32499	 0.84487	 0.21988	 0.83725	-0.10754	 3.18214	 0.22267	 0.10294	-0.78654	 1.38154	-0.44608	-0.82572	-1.06448	 0.15905	-0.78536	 4.41510	 1.72810	 4.69306	-2.11190	NULL
 10334	 1.52001	 0.28136	 3.14463	 4.43315	 2.90712	 2.11564	 0.87583	 0.00517	 2.93804	 0.02963	 4.53795	 0.53536	 2.05304	 0.67285	 0.96966	 0.47589	 0.31654	 0.33777	 0.88260	 0.22791	 0.87633	-0.10148	 3.20665	 0.23142	 0.16954	-0.76286	 1.42559	-0.40505	-0.77970	-1.04256	 0.18018	-0.77827	 4.41510	 1.72810	 4.90022	-2.19343	NULL
 10335	 1.52001	 0.28136	 3.15796	 4.45455	 2.93739	 2.10428	 0.92674	 0.03269	 3.00958	 0.03869	 4.64277	 0.53910	 2.10603	 0.68694	 1.02598	 0.48620	 0.39174	 0.35573	 0.93118	 0.23655	 0.93837	-0.09359	 3.24082	 0.24842	 0.25340	-0.72918	 1.46973	-0.36383	-0.71510	-1.04716	 0.21895	-0.77758	 4.42998	 1.72422	 5.10787	-2.27516	NULL
 10336	 1.55032	 0.26998	 3.15796	 4.45455	 2.93739	 2.10428	 0.94546	 0.02607	 3.04054	 0.03906	 4.66909	 0.54001	 2.12527	 0.68943	 1.04297	 0.48972	 0.41460	 0.36117	 0.94542	 0.23754	 0.95669	-0.09212	 3.25584	 0.24892	 0.27039	-0.71922	 1.46452	-0.30440	-0.70583	-1.03098	 0.24013	-0.77048	 4.43550	 1.72205	 4.85372	-1.91023	NULL
 10337	 1.55032	 0.26998	 3.19575	 4.44118	 2.93739	 2.10428	 0.96162	 0.04317	 3.08709	 0.03959	 4.73195	 0.52721	 2.14941	 0.69497	 1.06546	 0.49300	 0.44157	 0.36653	 0.96343	 0.23667	 0.97962	-0.09029	 3.26545	 0.25718	 0.30359	-0.71532	 1.50874	-0.26276	-0.70583	-1.03098	 0.27546	-0.78333	 4.43738	 1.71934	 5.06186	-1.99215	NULL
 10338	 1.55032	 0.26998	 3.19575	 4.44118	 2.93739	 2.10428	 0.95903	 0.06694	 3.10265	 0.03976	 4.72181	 0.54183	 2.15863	 0.69516	 1.07320	 0.49461	 0.44912	 0.36721	 0.96736	 0.23638	 0.98228	-0.08718	 3.28049	 0.25768	 0.30359	-0.71532	 1.50874	-0.26276	-0.67807	-1.04139	 0.29312	-0.78976	 4.43921	 1.71669	 5.06186	-1.99215	NULL
 10339	 1.55032	 0.26998	 3.19575	 4.44118	 2.95774	 2.07517	 0.95643	 0.09073	 3.13376	 0.04010	 4.74823	 0.54273	 2.17273	 0.69839	 1.08714	 0.49748	 0.45712	 0.36914	 0.97461	 0.23491	 0.99798	-0.08883	 3.30094	 0.25041	 0.30359	-0.71532	 1.50331	-0.20279	-0.67807	-1.04139	 0.31081	-0.79621	 4.43745	 1.71344	 4.85372	-1.91023	NULL
 10340	 1.55032	 0.26998	 3.23359	 4.42780	 2.95774	 2.07517	 0.97522	 0.08409	 3.13376	 0.04010	 4.74823	 0.54273	 2.17878	 0.69978	 1.09334	 0.49877	 0.46057	 0.36994	 0.97678	 0.23358	 1.01106	-0.09359	 3.29552	 0.25819	 0.31893	-0.73744	 1.50331	-0.20279	-0.67807	-1.04139	 0.31081	-0.79621	 4.43745	 1.71344	 4.85372	-1.91023	NULL
 10341	 1.55032	 0.26998	 3.23359	 4.42780	 2.95774	 2.07517	 0.99402	 0.07744	 3.12806	 0.04825	 4.74823	 0.54273	 2.18599	 0.69950	 1.10196	 0.49913	 0.46237	 0.36928	 0.97604	 0.23109	 1.01371	-0.09048	 3.31598	 0.25092	 0.30275	-0.73137	 1.50331	-0.20279	-0.67807	-1.04139	 0.31442	-0.78269	 4.44483	 1.71448	 4.85372	-1.91023	NULL
 10342	 1.55032	 0.26998	 3.23359	 4.42780	 2.95774	 2.07517	 1.01540	 0.04700	 3.12806	 0.04825	 4.75837	 0.52810	 2.18917	 0.69831	 1.10675	 0.49733	 0.46008	 0.36874	 0.97310	 0.22993	 1.01371	-0.09048	 3.31598	 0.25092	 0.30275	-0.73137	 1.55306	-0.22091	-0.72429	-1.00435	 0.31442	-0.78269	 4.45235	 1.71542	 4.85372	-1.91023	NULL
 10343	 1.55032	 0.26998	 3.19575	 4.44118	 2.98805	 2.06379	 1.03421	 0.04035	 3.12806	 0.04825	 4.75837	 0.52810	 2.18944	 0.69456	 1.10929	 0.49367	 0.45811	 0.36394	 0.97109	 0.22567	 1.00912	-0.09084	 3.32140	 0.24315	 0.30188	-0.74737	 1.60815	-0.29895	-0.72429	-1.00435	 0.31801	-0.76915	 4.45596	 1.72188	 4.85372	-1.91023	NULL
 10344	 1.55032	 0.26998	 3.19575	 4.44118	 2.98805	 2.06379	 1.03421	 0.04035	 3.12806	 0.04825	 4.75837	 0.52810	 2.19061	 0.69289	 1.11098	 0.49123	 0.45534	 0.36219	 0.96882	 0.22537	 1.00912	-0.09084	 3.32140	 0.24315	 0.30188	-0.74737	 1.60815	-0.29895	-0.70583	-1.03098	 0.31801	-0.76915	 4.45970	 1.72238	 4.85372	-1.91023	NULL
 10345	 1.55032	 0.26998	 3.19575	 4.44118	 2.95774	 2.07517	 1.05303	 0.03369	 3.13376	 0.04010	 4.74823	 0.54273	 2.19061	 0.69289	 1.11577	 0.48943	 0.45435	 0.35980	 0.96868	 0.22378	 1.00258	-0.08846	 3.30634	 0.24266	 0.30188	-0.74737	 1.60815	-0.29895	-0.70583	-1.03098	 0.33573	-0.77560	 4.46896	 1.72071	 4.85372	-1.91023	NULL
 10346	 1.55032	 0.26998	 3.19575	 4.44118	 2.93739	 2.10428	 1.05303	 0.03369	 3.13376	 0.04010	 4.74823	 0.54273	 2.19379	 0.69170	 1.11733	 0.48976	 0.45566	 0.35795	 0.97085	 0.22246	 1.00258	-0.08846	 3.30634	 0.24266	 0.30188	-0.74737	 1.60815	-0.29895	-0.67807	-1.04139	 0.33573	-0.77560	 4.47457	 1.71850	 5.06186	-1.99215	NULL
 10347	 1.55032	 0.26998	 3.23359	 4.42780	 2.93739	 2.10428	 1.05049	 0.05746	 3.13946	 0.03195	 4.74823	 0.54273	 2.20014	 0.68931	 1.12197	 0.49072	 0.45632	 0.35701	 0.97187	 0.22100	 1.00912	-0.09084	 3.30634	 0.24266	 0.31718	-0.76944	 1.71284	-0.39481	-0.67807	-1.04139	 0.37119	-0.78851	 4.48383	 1.71683	 5.06186	-1.99215	NULL
 10348	 1.55032	 0.26998	 3.23359	 4.42780	 2.93739	 2.10428	 1.06934	 0.05080	 3.14516	 0.02379	 4.74823	 0.54273	 2.19897	 0.69098	 1.12113	 0.49193	 0.45516	 0.35675	 0.97008	 0.21998	 1.01106	-0.09359	 3.30634	 0.24266	 0.31718	-0.76944	 1.71284	-0.39481	-0.67807	-1.04139	 0.37119	-0.78851	 4.48383	 1.71683	 5.06186	-1.99215	NULL
 10349	 1.56311	 0.25169	 3.23359	 4.42780	 2.93739	 2.10428	 1.04792	 0.08129	 3.14516	 0.02379	 4.75837	 0.52810	 2.19494	 0.69005	 1.11803	 0.49129	 0.44942	 0.35539	 0.96579	 0.21544	 1.00839	-0.09669	 3.30634	 0.24266	 0.30013	-0.77934	 1.71284	-0.39481	-0.67807	-1.04139	 0.37119	-0.78851	 4.48757	 1.71733	 5.06186	-1.99215	NULL
 10350	 1.56311	 0.25169	 3.23359	 4.42780	 2.93739	 2.10428	 1.06934	 0.05080	 3.14516	 0.02379	 4.75837	 0.52810	 2.19090	 0.68913	 1.11254	 0.49156	 0.44306	 0.35496	 0.95993	 0.21311	 1.00379	-0.09706	 3.30634	 0.24266	 0.28399	-0.77328	 1.71284	-0.39481	-0.68738	-1.05757	 0.35346	-0.78205	 4.48757	 1.71733	 5.06186	-1.99215	NULL
 10351	 1.53280	 0.26307	 3.23359	 4.42780	 2.91700	 2.13343	 1.05049	 0.05746	 3.15086	 0.01565	 4.76851	 0.51349	 2.17562	 0.68756	 1.09926	 0.49023	 0.42881	 0.35049	 0.94371	 0.20786	 0.98543	-0.09851	 3.31174	 0.23490	 0.26609	-0.79910	 1.66300	-0.37666	-0.71510	-1.04716	 0.35346	-0.78205	 4.48569	 1.72004	 5.31601	-2.35708	NULL
 10352	 1.53280	 0.26307	 3.23359	 4.42780	 2.91700	 2.13343	 1.03165	 0.06413	 3.13529	 0.01549	 4.77864	 0.49889	 2.16756	 0.68573	 1.09391	 0.48773	 0.41852	 0.34805	 0.93333	 0.20495	 0.97166	-0.09961	 3.31714	 0.22715	 0.23387	-0.78701	 1.66300	-0.37666	-0.72439	-1.06332	 0.33573	-0.77560	 4.48569	 1.72004	 5.06186	-1.99215	NULL
 10353	 1.53280	 0.26307	 3.23359	 4.42780	 2.93739	 2.10428	 1.01540	 0.04700	 3.12542	 0.00720	 4.75219	 0.49803	 2.15576	 0.67920	 1.07602	 0.48542	 0.39631	 0.34170	 0.91141	 0.19900	 0.95069	-0.10417	 3.30750	 0.21890	 0.18477	-0.78482	 1.66789	-0.43596	-0.73367	-1.07945	 0.33573	-0.77560	 4.49131	 1.71783	 4.85372	-1.91023	NULL
 10354	 1.53280	 0.26307	 3.23359	 4.42780	 2.93739	 2.10428	 1.01796	 0.02325	 3.10985	 0.00704	 4.72578	 0.49716	 2.14887	 0.67572	 1.06589	 0.48473	 0.38198	 0.33935	 0.89992	 0.19593	 0.93888	-0.10801	 3.29244	 0.21842	 0.16788	-0.79471	 1.66789	-0.43596	-0.76131	-1.06907	 0.33573	-0.77560	 4.48942	 1.72054	 4.85372	-1.91023	NULL
 10355	 1.53280	 0.26307	 3.23359	 4.42780	 2.95774	 2.07517	 0.98039	 0.03653	 3.09432	 0.00688	 4.73588	 0.48259	 2.13393	 0.67039	 1.04888	 0.48120	 0.35282	 0.33348	 0.87580	 0.18969	 0.92444	-0.11493	 3.25701	 0.22518	 0.13413	-0.81444	 1.61824	-0.41789	-0.77055	-1.08519	 0.32161	-0.75560	 4.49492	 1.72429	 4.85372	-1.91023	NULL
 10356	 1.53280	 0.26307	 3.23359	 4.42780	 2.95774	 2.07517	 0.98295	 0.01281	 3.07880	 0.00672	 4.69942	 0.49627	 2.12588	 0.66856	 1.04116	 0.47961	 0.33916	 0.33023	 0.86595	 0.18606	 0.91721	-0.11839	 3.24202	 0.22468	 0.11812	-0.80843	 1.56865	-0.39984	-0.79815	-1.07484	 0.31801	-0.76915	 4.49678	 1.72751	 4.85372	-1.91023	NULL
 10357	 1.53280	 0.26307	 3.23359	 4.42780	 2.93739	 2.10428	 0.94546	 0.02607	 3.06328	 0.00654	 4.70952	 0.48171	 2.10779	 0.66443	 1.02417	 0.47609	 0.31122	 0.32463	 0.84416	 0.18009	 0.89630	-0.12295	 3.21204	 0.22368	 0.06935	-0.80630	 1.56865	-0.39984	-0.80738	-1.09093	 0.31801	-0.76915	 4.49658	 1.73947	 4.59808	-1.54316	NULL
 10358	 1.53280	 0.26307	 3.19575	 4.44118	 2.96769	 2.09290	 0.92674	 0.03269	 3.04211	 0.01449	 4.67309	 0.49539	 2.09661	 0.66377	 1.01491	 0.47418	 0.29693	 0.32230	 0.83548	 0.17661	 0.88718	-0.12369	 3.21204	 0.22368	 0.05257	-0.81616	 1.56865	-0.39984	-0.83491	-1.08060	 0.31801	-0.76915	 4.50217	 1.74318	 4.80622	-1.62508	NULL
 10359	 1.53280	 0.26307	 3.15796	 4.45455	 2.94731	 2.12206	 0.91060	 0.01562	 3.03229	 0.00621	 4.64681	 0.49449	 2.08172	 0.65845	 0.99877	 0.46946	 0.26953	 0.31789	 0.81497	 0.17240	 0.86245	-0.12279	 3.18214	 0.22267	 0.01989	-0.82002	 1.51916	-0.38182	-0.82581	-1.12306	 0.29672	-0.77625	 4.50767	 1.74693	 4.80622	-1.62508	NULL
 10360	 1.53280	 0.26307	 3.15796	 4.45455	 2.94731	 2.12206	 0.89191	 0.02223	 3.01114	 0.01415	 4.62056	 0.49359	 2.07054	 0.65780	 0.99276	 0.46543	 0.25529	 0.31556	 0.80578	 0.16964	 0.85335	-0.12353	 3.18214	 0.22267	-0.01194	-0.80808	 1.51916	-0.38182	-0.85331	-1.11273	 0.29672	-0.77625	 4.50767	 1.74693	 4.80622	-1.62508	NULL
 10361	 1.53280	 0.26307	 3.18237	 4.41980	 2.91700	 2.13343	 0.85457	 0.03544	 3.00136	 0.00586	 4.59434	 0.49270	 2.05453	 0.65412	 0.97668	 0.46068	 0.22746	 0.30997	 0.78695	 0.16485	 0.83059	-0.12536	 3.17257	 0.21444	-0.02941	-0.83374	 1.46973	-0.36383	-0.88993	-1.11847	 0.27546	-0.78333	 4.51517	 1.74201	 4.80622	-1.62508	NULL
 10362	 1.53280	 0.26307	 3.18237	 4.41980	 2.93739	 2.10428	 0.83591	 0.04204	 2.98591	 0.00568	 4.59434	 0.49270	 2.04767	 0.65065	 0.96744	 0.45878	 0.21329	 0.30761	 0.77778	 0.16211	 0.82150	-0.12610	 3.17794	 0.20673	-0.04607	-0.84357	 1.46973	-0.36383	-0.87168	-1.14478	 0.27546	-0.78333	 4.51143	 1.74151	 4.80622	-1.62508	NULL
 10363	 1.50254	 0.27443	 3.14463	 4.43315	 2.93739	 2.10428	 0.83853	 0.01837	 2.97047	 0.00550	 4.56817	 0.49179	 2.03167	 0.64697	 0.94897	 0.45495	 0.18665	 0.30230	 0.75900	 0.15731	 0.80069	-0.13066	 3.14271	 0.21343	-0.06352	-0.86913	 1.42040	-0.34587	-0.90827	-1.15048	 0.24013	-0.77048	 4.50405	 1.74047	 4.85372	-1.91023	NULL
 10364	 1.50254	 0.27443	 3.14463	 4.43315	 2.93739	 2.10428	 0.84113	-0.00526	 2.95504	 0.00532	 4.57823	 0.47728	 2.02170	 0.64467	 0.93976	 0.45304	 0.17426	 0.29931	 0.74819	 0.15515	 0.79355	-0.13413	 3.14808	 0.20572	-0.09517	-0.85725	 1.47482	-0.42297	-0.90827	-1.15048	 0.24013	-0.77048	 4.50032	 1.73997	 4.85372	-1.91023	NULL
 10365	 1.51532	 0.25615	 3.16899	 4.39847	 2.90712	 2.11564	 0.78530	 0.01449	 2.94529	-0.00295	 4.51592	 0.48994	 2.00057	 0.64172	 0.91661	 0.45098	 0.14770	 0.29400	 0.72555	 0.15066	 0.77923	-0.14104	 3.13317	 0.20522	-0.12834	-0.87684	 1.42559	-0.40505	-0.94475	-1.15619	 0.22250	-0.76406	 4.48171	 1.74335	 4.64607	-1.82850	NULL
 10366	 1.51532	 0.25615	 3.16899	 4.39847	 2.90712	 2.11564	 0.78793	-0.00912	 2.92989	-0.00314	 4.51592	 0.48994	 1.99060	 0.63944	 0.90589	 0.44874	 0.13178	 0.29231	 0.71418	 0.14760	 0.76564	-0.14215	 3.11828	 0.20470	-0.14488	-0.88663	 1.37642	-0.38715	-0.95389	-1.17214	 0.21895	-0.77758	 4.47438	 1.74224	 4.64607	-1.82850	NULL
 10367	 1.51532	 0.25615	 3.15563	 4.37718	 2.89724	 2.09788	 0.75341	-0.01956	 2.91450	-0.00333	 4.49991	 0.47454	 1.97182	 0.63322	 0.88598	 0.44459	 0.10243	 0.28735	 0.68933	 0.14282	 0.74492	-0.14670	 3.10341	 0.20419	-0.19292	-0.88458	 1.32733	-0.36928	-0.98116	-1.16190	 0.20132	-0.77116	 4.46317	 1.74074	 4.64607	-1.82850	NULL
 10368	 1.51532	 0.25615	 3.15563	 4.37718	 2.86702	 2.10923	 0.71637	-0.00646	 2.89913	-0.00351	 4.47388	 0.47361	 1.96301	 0.62928	 0.87524	 0.44237	 0.08783	 0.28384	 0.67849	 0.13905	 0.73134	-0.14782	 3.10877	 0.19649	-0.20940	-0.89435	 1.32733	-0.36928	-1.00842	-1.15167	 0.21538	-0.79108	 4.45953	 1.74020	 4.64607	-1.82850	NULL
 10369	 1.51532	 0.25615	 3.11798	 4.39050	 2.86702	 2.10923	 0.70048	-0.02345	 2.86278	 0.00417	 4.44788	 0.47268	 1.94114	 0.62423	 0.85149	 0.43878	 0.05517	 0.27807	 0.65306	 0.13340	 0.70613	-0.15274	 3.09925	 0.18829	-0.25725	-0.89232	 1.27834	-0.35144	-1.04471	-1.15740	 0.21182	-0.80457	 4.45767	 1.73698	 4.64607	-1.82850	NULL
 10370	 1.48508	 0.26750	 3.08040	 4.40379	 2.86702	 2.10923	 0.68198	-0.01691	 2.84744	 0.00398	 4.42192	 0.47175	 1.93120	 0.62195	 0.84077	 0.43656	 0.03777	 0.27490	 0.64061	 0.13022	 0.69260	-0.15385	 3.08439	 0.18778	-0.28933	-0.89621	 1.27834	-0.35144	-1.07188	-1.14720	 0.19423	-0.79816	 4.45767	 1.73698	 4.64607	-1.82850	NULL
 10371	 1.48508	 0.26750	 3.08040	 4.40379	 2.88734	 2.08017	 0.64770	-0.02736	 2.83777	-0.00430	 4.39600	 0.47081	 1.90312	 0.61925	 0.81389	 0.43505	 0.00076	 0.26804	 0.61191	 0.12413	 0.66104	-0.15645	 3.05469	 0.18676	-0.32206	-0.91573	 1.18058	-0.31585	-1.10804	-1.15295	 0.17663	-0.79176	 4.45205	 1.73919	 4.64607	-1.82850	NULL
 10372	 1.48508	 0.26750	 3.08040	 4.40379	 2.88734	 2.08017	 0.62927	-0.02084	 2.82809	-0.01256	 4.37011	 0.46986	 1.89123	 0.61649	 0.80321	 0.43282	-0.01884	 0.26436	 0.59725	 0.12066	 0.64753	-0.15756	 3.03988	 0.18624	-0.35402	-0.91960	 1.23478	-0.39265	-1.11704	-1.16887	 0.15905	-0.78536	 4.45205	 1.73919	 4.64607	-1.82850	NULL
 10373	 1.48508	 0.26750	 3.08040	 4.40379	 2.88734	 2.08017	 0.59508	-0.03130	 2.79750	-0.01296	 4.34428	 0.46890	 1.86517	 0.61426	 0.77955	 0.42923	-0.05353	 0.25805	 0.57432	 0.11688	 0.62246	-0.16249	 3.03040	 0.17805	-0.38663	-0.93906	 1.13735	-0.35718	-1.12605	-1.18477	 0.15551	-0.79884	 4.45205	 1.73919	 4.43891	-1.74697	NULL
 10374	 1.51532	 0.25615	 3.08040	 4.40379	 2.85716	 2.09150	 0.59508	-0.03130	 2.78224	-0.01317	 4.34428	 0.46890	 1.85924	 0.61289	 0.77429	 0.42676	-0.06177	 0.25497	 0.57218	 0.11819	 0.61987	-0.16557	 3.01560	 0.17754	-0.38663	-0.93906	 1.08876	-0.33949	-1.12605	-1.18477	 0.13796	-0.79245	 4.44653	 1.74137	 4.43891	-1.74697	NULL
 10375	 1.51532	 0.25615	 3.08040	 4.40379	 2.85716	 2.09150	 0.61349	-0.03781	 2.78224	-0.01317	 4.34428	 0.46890	 1.86715	 0.61472	 0.78663	 0.42657	-0.04316	 0.25630	 0.59742	 0.13091	 0.62246	-0.16249	 2.99546	 0.18469	-0.33842	-0.92546	 1.08876	-0.33949	-1.08994	-1.17905	 0.12041	-0.78606	 4.43354	 1.74254	 4.43891	-1.74697	NULL
 10376	 1.54558	 0.24479	 3.08040	 4.40379	 2.85716	 2.09150	 0.64770	-0.02736	 2.77660	-0.00511	 4.34428	 0.46890	 1.88498	 0.61884	 0.80877	 0.42983	-0.00896	 0.26144	 0.62923	 0.14132	 0.64494	-0.16063	 3.00491	 0.19289	-0.27367	-0.90209	 1.13735	-0.35718	-1.07188	-1.14720	 0.13796	-0.79245	 4.42980	 1.74204	 4.43891	-1.74697	NULL
 10377	 1.54558	 0.24479	 3.11798	 4.39050	 2.88734	 2.08017	 0.73224	 0.01057	 2.82245	-0.00449	 4.38599	 0.48524	 1.94650	 0.63306	 0.88305	 0.44122	 0.10069	 0.28050	 0.71845	 0.16789	 0.70492	-0.14424	 3.04399	 0.20213	-0.09440	-0.84149	 1.22941	-0.33363	-0.95384	-1.11394	 0.15905	-0.78536	 4.42233	 1.74103	 4.43891	-1.74697	NULL
 10378	 1.56311	 0.25169	 3.09367	 4.42511	 2.91756	 2.06883	 0.78530	 0.01449	 2.84744	 0.00398	 4.43786	 0.48713	 1.98633	 0.64224	 0.92596	 0.45016	 0.16381	 0.29357	 0.76575	 0.18114	 0.75274	-0.13745	 3.06832	 0.21086	 0.00396	-0.81404	 1.32733	-0.36928	-0.92649	-1.06575	 0.19423	-0.79816	 4.42421	 1.73832	 4.43891	-1.74697	NULL
 10379	 1.56311	 0.25169	 3.13132	 4.41180	 2.92748	 2.08653	 0.89191	 0.02223	 2.92423	 0.00495	 4.53196	 0.50538	 2.06540	 0.65852	 1.00440	 0.46645	 0.28040	 0.31941	 0.84749	 0.20194	 0.83130	-0.11956	 3.12244	 0.22063	 0.16954	-0.76286	 1.46973	-0.36383	-0.83490	-1.02183	 0.23301	-0.79750	 4.43545	 1.73390	 4.39043	-1.46143	NULL
 10380	 1.56311	 0.25169	 3.14463	 4.43315	 2.93739	 2.10428	 0.92674	 0.03269	 2.94938	 0.01342	 4.59434	 0.49270	 2.09862	 0.66423	 1.03286	 0.47374	 0.32289	 0.33066	 0.87611	 0.20878	 0.86388	-0.11115	 3.14689	 0.22937	 0.23558	-0.75511	 1.46452	-0.30440	-0.77048	-1.02637	 0.25421	-0.79041	 4.44294	 1.72898	 4.39043	-1.46143	NULL
 10381	 1.55032	 0.26998	 3.18237	 4.41980	 2.93739	 2.10428	 0.96162	 0.04317	 2.99002	 0.02208	 4.63672	 0.50904	 2.13766	 0.67506	 1.06759	 0.48229	 0.37677	 0.34674	 0.90922	 0.21462	 0.90564	-0.10200	 3.21204	 0.22368	 0.28656	-0.72529	 1.50874	-0.26276	-0.73355	-1.02057	 0.28953	-0.80327	 4.44847	 1.72680	 4.39043	-1.46143	NULL
 10382	 1.55032	 0.26998	 3.18237	 4.41980	 2.93739	 2.10428	 0.98039	 0.03653	 3.02661	 0.01433	 4.66299	 0.50995	 2.15088	 0.67618	 1.07770	 0.48300	 0.39159	 0.35028	 0.91657	 0.21476	 0.91937	-0.10090	 3.22702	 0.22418	 0.30275	-0.73137	 1.55840	-0.28084	-0.73355	-1.02057	 0.30719	-0.80970	 4.45408	 1.72459	 4.85372	-1.91023	NULL
